OrderID,Date,City,Category,Price,Quantity,CustomerAge,PaymentMethod,Rating,TotalAmount,Month,MonthNum,Weekday,AgeGroup,RevenueSegment
1868,2024-03-12,Chitwan,Clothing,1059.95,4,30,Bank Transfer,3.4,4239.8,March,3,Tuesday,25-34,Standard
1869,2024-06-14,Lalitpur,Books,1217.3,1,18,Khalti,2.4,1217.3,June,6,Friday,16-24,Budget
1870,2024-12-24,Chitwan,Books,2594.22,1,39,eSewa,2.9,2594.22,December,12,Tuesday,35-44,Standard
1871,2024-10-04,Biratnagar,Groceries,1621.33,1,24,eSewa,4.6,1621.33,October,10,Friday,16-24,Budget
1872,2024-03-13,Chitwan,Beauty,1465.32,1,22,Khalti,4.1,1465.32,March,3,Wednesday,16-24,Budget
1873,2024-04-21,Kathmandu,Books,1120.09,1,35,eSewa,4.1,1120.09,April,4,Sunday,35-44,Budget
1874,2024-05-11,Pokhara,Electronics,3062.31,1,24,eSewa,3.2,3062.31,May,5,Saturday,16-24,Standard
1875,2024-10-11,Chitwan,Clothing,3467.11,1,28,eSewa,2.2,3467.11,October,10,Friday,25-34,Standard
1876,2024-07-28,Pokhara,Clothing,1019.31,2,23,eSewa,3.6,2038.62,July,7,Sunday,16-24,Standard
1877,2024-08-15,Biratnagar,Groceries,730.02,1,30,Khalti,5.0,730.02,August,8,Thursday,25-34,Budget
1878,2024-02-22,Kathmandu,Beauty,515.4,3,26,Bank Transfer,3.2,1546.1999999999998,February,2,Thursday,25-34,Budget
1879,2024-08-27,Kathmandu,Books,1353.45,3,48,Khalti,4.6,4060.3500000000004,August,8,Tuesday,45-54,Standard
1880,2024-04-11,Lalitpur,Electronics,16559.8675,1,18,eSewa,4.1,16559.8675,April,4,Thursday,16-24,Enterprise
1881,2024-09-01,Pokhara,Electronics,16559.8675,1,22,Khalti,4.9,16559.8675,September,9,Sunday,16-24,Enterprise
1882,2024-12-17,Kathmandu,Books,2084.42,1,23,Bank Transfer,4.7,2084.42,December,12,Tuesday,16-24,Standard
1883,2024-01-16,Lalitpur,Home & Kitchen,900.77,2,16,Khalti,4.1,1801.54,January,1,Tuesday,16-24,Budget
1884,2024-11-27,Lalitpur,Electronics,16559.8675,1,23,Cash on Delivery,3.8,16559.8675,November,11,Wednesday,16-24,Enterprise
1885,2024-09-27,Kathmandu,Electronics,16559.8675,1,24,Khalti,4.2,16559.8675,September,9,Friday,16-24,Enterprise
1886,2024-07-08,Biratnagar,Books,1019.04,1,31,eSewa,3.0,1019.04,July,7,Monday,25-34,Budget
1887,2024-05-12,Pokhara,Books,1111.97,1,19,eSewa,4.0,1111.97,May,5,Sunday,16-24,Budget
1888,2024-05-10,Kathmandu,Home & Kitchen,12191.28,1,31,Cash on Delivery,4.7,12191.28,May,5,Friday,25-34,Enterprise
1889,2024-11-16,Kathmandu,Groceries,1793.82,2,33,Cash on Delivery,3.8,3587.64,November,11,Saturday,25-34,Standard
1890,2024-04-20,Kathmandu,Electronics,16559.8675,1,23,eSewa,3.6,16559.8675,April,4,Saturday,16-24,Enterprise
1891,2024-01-23,Pokhara,Clothing,1250.44,1,26,eSewa,4.5,1250.44,January,1,Tuesday,25-34,Budget
1892,2024-04-09,Biratnagar,Groceries,2246.04,1,28,eSewa,5.0,2246.04,April,4,Tuesday,25-34,Standard
1893,2024-08-30,Lalitpur,Books,1927.28,1,35,Khalti,2.8,1927.28,August,8,Friday,35-44,Budget
1894,2024-04-03,Pokhara,Home & Kitchen,13060.71,3,48,eSewa,4.5,39182.13,April,4,Wednesday,45-54,Enterprise
1895,2024-11-01,Chitwan,Electronics,16559.8675,1,43,eSewa,3.5,16559.8675,November,11,Friday,35-44,Enterprise
1896,2024-11-20,Pokhara,Electronics,10290.93,1,29,Khalti,4.7,10290.93,November,11,Wednesday,25-34,Enterprise
1897,2024-09-13,Pokhara,Clothing,4495.27,1,27,eSewa,4.1,4495.27,September,9,Friday,25-34,Standard
1898,2024-12-04,Pokhara,Books,1974.63,1,31,Khalti,4.0,1974.63,December,12,Wednesday,25-34,Budget
1899,2024-12-27,Biratnagar,Home & Kitchen,1076.14,4,31,eSewa,4.9,4304.56,December,12,Friday,25-34,Standard
1900,2024-05-31,Lalitpur,Home & Kitchen,6945.29,1,16,eSewa,4.3,6945.29,May,5,Friday,16-24,Premium
1901,2024-01-28,Pokhara,Groceries,318.25,3,29,eSewa,4.0,954.75,January,1,Sunday,25-34,Budget
1902,2024-08-28,Chitwan,Beauty,461.55,1,28,Cash on Delivery,4.1,461.55,August,8,Wednesday,25-34,Budget
1903,2024-06-06,Kathmandu,Clothing,4466.69,1,32,eSewa,3.6,4466.69,June,6,Thursday,25-34,Standard
1904,2024-08-18,Bhaktapur,Beauty,3659.91,2,37,eSewa,4.2,7319.82,August,8,Sunday,35-44,Premium
1905,2024-08-05,Pokhara,Home & Kitchen,11936.77,1,28,eSewa,3.8,11936.77,August,8,Monday,25-34,Enterprise
1906,2024-03-12,Lalitpur,Groceries,1905.6,3,29,Cash on Delivery,3.1,5716.799999999999,March,3,Tuesday,25-34,Premium
1907,2024-09-25,Bhaktapur,Electronics,13853.31,5,26,Khalti,5.0,69266.55,September,9,Wednesday,25-34,Enterprise
1908,2024-04-05,Kathmandu,Clothing,4701.17,2,48,Cash on Delivery,3.3,9402.34,April,4,Friday,45-54,Premium
1909,2024-07-10,Lalitpur,Electronics,16257.38,1,16,Cash on Delivery,4.2,16257.38,July,7,Wednesday,16-24,Enterprise
1910,2024-01-26,Biratnagar,Electronics,16559.8675,2,16,Khalti,4.1,33119.735,January,1,Friday,16-24,Enterprise
1911,2024-12-13,Kathmandu,Beauty,3481.07,1,39,Khalti,3.7,3481.07,December,12,Friday,35-44,Standard
1912,2024-03-22,Kathmandu,Clothing,4828.5,1,16,Khalti,4.1,4828.5,March,3,Friday,16-24,Standard
1913,2024-11-18,Lalitpur,Beauty,1464.78,1,30,Khalti,4.1,1464.78,November,11,Monday,25-34,Budget
1914,2024-09-13,Kathmandu,Groceries,371.33,2,31,eSewa,5.0,742.66,September,9,Friday,25-34,Budget
1915,2024-12-04,Pokhara,Groceries,1217.21,1,30,eSewa,3.2,1217.21,December,12,Wednesday,25-34,Budget
1916,2024-08-10,Pokhara,Electronics,16559.8675,1,41,Khalti,3.7,16559.8675,August,8,Saturday,35-44,Enterprise
1917,2024-01-06,Kathmandu,Electronics,16559.8675,1,40,Cash on Delivery,5.0,16559.8675,January,1,Saturday,35-44,Enterprise
1918,2024-03-19,Kathmandu,Home & Kitchen,960.92,1,26,eSewa,3.5,960.92,March,3,Tuesday,25-34,Budget
1919,2024-02-15,Kathmandu,Beauty,3479.5,1,23,Cash on Delivery,4.2,3479.5,February,2,Thursday,16-24,Standard
1920,2024-02-29,Kathmandu,Clothing,2947.45,1,30,Cash on Delivery,4.5,2947.45,February,2,Thursday,25-34,Standard
1921,2024-07-17,Lalitpur,Clothing,4187.43,3,38,eSewa,4.5,12562.29,July,7,Wednesday,35-44,Enterprise
1922,2024-09-05,Chitwan,Clothing,1261.06,1,34,eSewa,3.9,1261.06,September,9,Thursday,25-34,Budget
1923,2024-08-05,Bhaktapur,Books,911.29,5,16,eSewa,3.8,4556.45,August,8,Monday,16-24,Standard
1924,2024-10-13,Kathmandu,Books,1344.62,1,25,Khalti,3.1,1344.62,October,10,Sunday,25-34,Budget
1925,2024-08-13,Kathmandu,Clothing,1943.2,4,22,Cash on Delivery,5.0,7772.8,August,8,Tuesday,16-24,Premium
1926,2024-02-28,Biratnagar,Electronics,16559.8675,1,41,Cash on Delivery,4.2,16559.8675,February,2,Wednesday,35-44,Enterprise
1927,2024-03-09,Chitwan,Electronics,16559.8675,2,23,Khalti,4.2,33119.735,March,3,Saturday,16-24,Enterprise
1928,2024-11-11,Kathmandu,Clothing,4902.19,1,17,Khalti,4.8,4902.19,November,11,Monday,16-24,Standard
1929,2024-05-10,Bhaktapur,Electronics,4833.68,3,16,eSewa,3.7,14501.04,May,5,Friday,16-24,Enterprise
1930,2024-09-03,Kathmandu,Clothing,2869.68,1,21,eSewa,4.3,2869.68,September,9,Tuesday,16-24,Standard
1931,2024-03-29,Pokhara,Electronics,16559.8675,1,35,Cash on Delivery,3.7,16559.8675,March,3,Friday,35-44,Enterprise
1932,2024-10-28,Lalitpur,Beauty,3031.16,1,17,eSewa,4.3,3031.16,October,10,Monday,16-24,Standard
1933,2024-05-14,Chitwan,Beauty,1603.54,1,30,Cash on Delivery,3.2,1603.54,May,5,Tuesday,25-34,Budget
1934,2024-12-26,Lalitpur,Electronics,16559.8675,1,39,Khalti,4.7,16559.8675,December,12,Thursday,35-44,Enterprise
1935,2024-12-01,Chitwan,Books,318.16,1,32,eSewa,3.7,318.16,December,12,Sunday,25-34,Budget
1936,2024-06-04,Pokhara,Clothing,1386.98,2,40,Khalti,4.2,2773.96,June,6,Tuesday,35-44,Standard
1937,2024-07-07,Kathmandu,Books,631.61,2,31,eSewa,5.0,1263.22,July,7,Sunday,25-34,Budget
1938,2024-07-13,Pokhara,Books,1891.69,1,37,Cash on Delivery,3.2,1891.69,July,7,Saturday,35-44,Budget
1939,2024-03-27,Lalitpur,Books,689.4,5,16,Cash on Delivery,4.7,3447.0,March,3,Wednesday,16-24,Standard
1940,2024-10-13,Kathmandu,Groceries,787.02,1,31,eSewa,5.0,787.02,October,10,Sunday,25-34,Budget
1941,2024-05-13,Bhaktapur,Groceries,2050.27,1,38,eSewa,2.9,2050.27,May,5,Monday,35-44,Standard
1942,2024-02-28,Lalitpur,Books,1332.65,1,16,Khalti,5.0,1332.65,February,2,Wednesday,16-24,Budget
1943,2024-02-21,Lalitpur,Home & Kitchen,8129.11,1,21,eSewa,3.6,8129.11,February,2,Wednesday,16-24,Premium
1944,2024-03-08,Pokhara,Clothing,3273.14,1,21,Khalti,2.1,3273.14,March,3,Friday,16-24,Standard
1945,2024-07-02,Bhaktapur,Electronics,16559.8675,1,24,Khalti,3.7,16559.8675,July,7,Tuesday,16-24,Enterprise
1946,2024-10-19,Biratnagar,Groceries,155.31,2,30,Khalti,4.2,310.62,October,10,Saturday,25-34,Budget
1947,2024-12-06,Bhaktapur,Clothing,3401.41,1,33,eSewa,3.8,3401.41,December,12,Friday,25-34,Standard
1948,2024-03-28,Pokhara,Clothing,2467.17,1,27,Bank Transfer,3.7,2467.17,March,3,Thursday,25-34,Standard
1949,2024-10-04,Pokhara,Home & Kitchen,3997.94,1,27,Khalti,4.7,3997.94,October,10,Friday,25-34,Standard
1950,2024-11-02,Lalitpur,Beauty,3513.36,2,30,eSewa,3.7,7026.72,November,11,Saturday,25-34,Premium
1951,2024-02-21,Lalitpur,Electronics,16559.8675,1,16,eSewa,3.6,16559.8675,February,2,Wednesday,16-24,Enterprise
1952,2024-08-12,Biratnagar,Home & Kitchen,1951.05,2,33,eSewa,4.1,3902.1,August,8,Monday,25-34,Standard
1953,2024-09-19,Pokhara,Home & Kitchen,13027.81,1,31,Bank Transfer,2.0,13027.81,September,9,Thursday,25-34,Enterprise
1954,2024-10-08,Bhaktapur,Electronics,9962.52,1,34,Khalti,3.8,9962.52,October,10,Tuesday,25-34,Premium
1955,2024-09-04,Kathmandu,Home & Kitchen,3986.04,1,30,eSewa,4.4,3986.04,September,9,Wednesday,25-34,Standard
1956,2024-04-24,Bhaktapur,Home & Kitchen,11426.72,2,32,Bank Transfer,4.2,22853.44,April,4,Wednesday,25-34,Enterprise
1957,2024-05-20,Pokhara,Beauty,2566.93,1,23,Cash on Delivery,2.9,2566.93,May,5,Monday,16-24,Standard
1958,2024-03-25,Biratnagar,Books,1600.55,2,20,Khalti,2.7,3201.1,March,3,Monday,16-24,Standard
1959,2024-01-20,Chitwan,Electronics,16559.8675,2,23,Cash on Delivery,4.7,33119.735,January,1,Saturday,16-24,Enterprise
1960,2024-08-15,Biratnagar,Groceries,352.64,1,16,Cash on Delivery,4.3,352.64,August,8,Thursday,16-24,Budget
1961,2024-04-19,Lalitpur,Groceries,1318.95,1,33,eSewa,3.6,1318.95,April,4,Friday,25-34,Budget
1962,2024-02-26,Biratnagar,Home & Kitchen,5656.72,2,30,Khalti,3.8,11313.44,February,2,Monday,25-34,Enterprise
1963,2024-11-15,Kathmandu,Books,2178.81,1,44,Bank Transfer,4.6,2178.81,November,11,Friday,35-44,Standard
1964,2024-10-04,Kathmandu,Home & Kitchen,11226.66,1,30,Cash on Delivery,3.3,11226.66,October,10,Friday,25-34,Enterprise
1965,2024-07-22,Kathmandu,Clothing,4210.82,1,34,Cash on Delivery,4.7,4210.82,July,7,Monday,25-34,Standard
1966,2024-05-15,Kathmandu,Clothing,4491.24,2,21,Khalti,4.5,8982.48,May,5,Wednesday,16-24,Premium
1967,2024-08-18,Kathmandu,Electronics,16559.8675,2,16,eSewa,5.0,33119.735,August,8,Sunday,16-24,Enterprise
1968,2024-06-08,Pokhara,Groceries,809.97,2,27,eSewa,2.8,1619.94,June,6,Saturday,25-34,Budget
1969,2024-09-25,Biratnagar,Electronics,16559.8675,4,19,Cash on Delivery,4.3,66239.47,September,9,Wednesday,16-24,Enterprise
1970,2024-07-28,Chitwan,Electronics,16559.8675,1,30,Khalti,5.0,16559.8675,July,7,Sunday,25-34,Enterprise
1971,2024-11-18,Kathmandu,Clothing,4488.66,2,39,eSewa,2.9,8977.32,November,11,Monday,35-44,Premium
1972,2024-02-10,Pokhara,Books,2703.12,4,23,Cash on Delivery,3.7,10812.48,February,2,Saturday,16-24,Enterprise
1973,2024-09-14,Bhaktapur,Books,760.43,1,41,Cash on Delivery,4.3,760.43,September,9,Saturday,35-44,Budget
1974,2024-05-04,Kathmandu,Home & Kitchen,10971.82,1,34,Cash on Delivery,4.7,10971.82,May,5,Saturday,25-34,Enterprise
1975,2024-03-29,Kathmandu,Beauty,2151.33,1,36,Khalti,4.1,2151.33,March,3,Friday,35-44,Standard
1976,2024-04-19,Chitwan,Beauty,3148.16,1,30,Bank Transfer,4.4,3148.16,April,4,Friday,25-34,Standard
1977,2024-05-10,Kathmandu,Electronics,16559.8675,1,43,Cash on Delivery,5.0,16559.8675,May,5,Friday,35-44,Enterprise
1978,2024-11-11,Kathmandu,Books,2350.65,2,26,Khalti,4.5,4701.3,November,11,Monday,25-34,Standard
1979,2024-03-30,Biratnagar,Electronics,16559.8675,1,38,eSewa,4.1,16559.8675,March,3,Saturday,35-44,Enterprise
1980,2024-12-04,Lalitpur,Books,2005.22,1,32,Cash on Delivery,4.1,2005.22,December,12,Wednesday,25-34,Standard
1981,2024-10-28,Pokhara,Beauty,1508.75,1,32,Khalti,4.1,1508.75,October,10,Monday,25-34,Budget
1982,2024-02-09,Kathmandu,Groceries,525.78,1,45,Khalti,3.6,525.78,February,2,Friday,45-54,Budget
1983,2024-05-16,Biratnagar,Home & Kitchen,8289.88,1,32,Bank Transfer,3.5,8289.88,May,5,Thursday,25-34,Premium
1984,2024-01-24,Lalitpur,Groceries,1844.75,1,34,eSewa,3.5,1844.75,January,1,Wednesday,25-34,Budget
1985,2024-07-07,Kathmandu,Clothing,3197.44,1,21,Cash on Delivery,4.5,3197.44,July,7,Sunday,16-24,Standard
1986,2024-06-18,Bhaktapur,Electronics,16559.8675,1,34,Cash on Delivery,3.8,16559.8675,June,6,Tuesday,25-34,Enterprise
1987,2024-09-25,Pokhara,Home & Kitchen,1006.38,1,38,Khalti,5.0,1006.38,September,9,Wednesday,35-44,Budget
1988,2024-10-29,Kathmandu,Books,1258.47,1,30,eSewa,4.0,1258.47,October,10,Tuesday,25-34,Budget
1989,2024-04-10,Biratnagar,Beauty,1536.6,1,30,Khalti,4.9,1536.6,April,4,Wednesday,25-34,Budget
1990,2024-02-09,Kathmandu,Home & Kitchen,13284.7,1,39,Khalti,3.9,13284.7,February,2,Friday,35-44,Enterprise
1991,2024-02-02,Pokhara,Beauty,2451.27,1,41,eSewa,4.8,2451.27,February,2,Friday,35-44,Standard
1992,2024-09-10,Kathmandu,Books,2596.3,1,28,Cash on Delivery,4.1,2596.3,September,9,Tuesday,25-34,Standard
1993,2024-12-13,Biratnagar,Home & Kitchen,6213.47,5,28,eSewa,3.4,31067.350000000002,December,12,Friday,25-34,Enterprise
1994,2024-08-22,Lalitpur,Beauty,2470.59,1,18,Khalti,2.9,2470.59,August,8,Thursday,16-24,Standard
1995,2024-03-16,Chitwan,Clothing,3005.3,2,36,eSewa,2.6,6010.6,March,3,Saturday,35-44,Premium
1996,2024-06-14,Pokhara,Home & Kitchen,6671.21,1,20,Bank Transfer,4.6,6671.21,June,6,Friday,16-24,Premium
1997,2024-10-17,Pokhara,Electronics,16559.8675,1,29,eSewa,3.5,16559.8675,October,10,Thursday,25-34,Enterprise
1998,2024-10-27,Kathmandu,Groceries,2179.43,1,39,Cash on Delivery,3.2,2179.43,October,10,Sunday,35-44,Standard
1999,2024-07-01,Kathmandu,Groceries,1289.57,1,27,eSewa,3.8,1289.57,July,7,Monday,25-34,Budget
2000,2024-05-13,Pokhara,Clothing,541.4,1,27,Bank Transfer,4.1,541.4,May,5,Monday,25-34,Budget
2001,2024-05-14,Chitwan,Electronics,2985.96,2,30,Khalti,4.9,5971.92,May,5,Tuesday,25-34,Premium
2002,2024-08-31,Pokhara,Clothing,2460.8,1,26,Khalti,4.3,2460.8,August,8,Saturday,25-34,Standard
2003,2024-07-25,Pokhara,Groceries,351.19,2,21,eSewa,4.1,702.38,July,7,Thursday,16-24,Budget
2004,2024-06-21,Pokhara,Electronics,16559.8675,1,34,Khalti,4.7,16559.8675,June,6,Friday,25-34,Enterprise
2005,2024-11-02,Biratnagar,Beauty,3574.23,1,28,eSewa,5.0,3574.23,November,11,Saturday,25-34,Standard
2006,2024-08-02,Kathmandu,Beauty,782.3,2,30,Cash on Delivery,4.9,1564.6,August,8,Friday,25-34,Budget
2007,2024-07-19,Bhaktapur,Electronics,16559.8675,1,45,Cash on Delivery,3.2,16559.8675,July,7,Friday,45-54,Enterprise
2008,2024-02-05,Lalitpur,Books,422.85,3,32,eSewa,3.4,1268.5500000000002,February,2,Monday,25-34,Budget
2009,2024-04-18,Chitwan,Home & Kitchen,12469.58,2,29,eSewa,3.7,24939.16,April,4,Thursday,25-34,Enterprise
2010,2024-10-06,Pokhara,Beauty,2465.47,1,36,eSewa,4.3,2465.47,October,10,Sunday,35-44,Standard
2011,2024-06-20,Bhaktapur,Electronics,16559.8675,4,28,Bank Transfer,4.3,66239.47,June,6,Thursday,25-34,Enterprise
2012,2024-05-10,Biratnagar,Clothing,3213.56,1,34,eSewa,5.0,3213.56,May,5,Friday,25-34,Standard
2013,2024-02-24,Kathmandu,Home & Kitchen,13550.15,1,30,Cash on Delivery,3.7,13550.15,February,2,Saturday,25-34,Enterprise
2014,2024-09-15,Chitwan,Groceries,302.53,1,19,Bank Transfer,4.1,302.53,September,9,Sunday,16-24,Budget
2015,2024-05-06,Lalitpur,Beauty,367.98,1,27,eSewa,4.1,367.98,May,5,Monday,25-34,Budget
2016,2024-03-01,Biratnagar,Clothing,1953.82,2,34,eSewa,4.9,3907.64,March,3,Friday,25-34,Standard
2017,2024-07-12,Kathmandu,Home & Kitchen,9441.88,1,28,Bank Transfer,2.9,9441.88,July,7,Friday,25-34,Premium
2018,2024-05-18,Kathmandu,Home & Kitchen,11243.2,1,31,Khalti,4.7,11243.2,May,5,Saturday,25-34,Enterprise
2019,2024-05-09,Biratnagar,Home & Kitchen,4454.59,1,48,eSewa,3.5,4454.59,May,5,Thursday,45-54,Standard
2020,2024-01-31,Kathmandu,Books,1324.32,1,22,eSewa,4.6,1324.32,January,1,Wednesday,16-24,Budget
2021,2024-06-10,Biratnagar,Home & Kitchen,9166.02,1,31,Cash on Delivery,2.9,9166.02,June,6,Monday,25-34,Premium
2022,2024-08-08,Biratnagar,Home & Kitchen,9919.38,1,33,eSewa,4.5,9919.38,August,8,Thursday,25-34,Premium
2023,2024-05-24,Pokhara,Books,1170.11,4,32,Cash on Delivery,3.7,4680.44,May,5,Friday,25-34,Standard
2024,2024-09-05,Kathmandu,Groceries,1231.86,2,34,Cash on Delivery,4.3,2463.72,September,9,Thursday,25-34,Standard
2025,2024-07-14,Lalitpur,Home & Kitchen,6446.42,1,37,eSewa,3.8,6446.42,July,7,Sunday,35-44,Premium
2026,2024-04-14,Kathmandu,Home & Kitchen,14270.89,1,36,eSewa,3.7,14270.89,April,4,Sunday,35-44,Enterprise
2027,2024-03-06,Bhaktapur,Clothing,1084.54,2,25,Khalti,4.6,2169.08,March,3,Wednesday,25-34,Standard
2028,2024-08-02,Pokhara,Clothing,2163.82,1,36,Cash on Delivery,4.8,2163.82,August,8,Friday,35-44,Standard
2029,2024-04-04,Biratnagar,Home & Kitchen,10182.33,4,23,Khalti,3.5,40729.32,April,4,Thursday,16-24,Enterprise
2030,2024-11-26,Kathmandu,Home & Kitchen,9119.26,4,28,Cash on Delivery,4.7,36477.04,November,11,Tuesday,25-34,Enterprise
2031,2024-11-27,Pokhara,Electronics,16559.8675,2,18,Khalti,4.5,33119.735,November,11,Wednesday,16-24,Enterprise
2032,2024-01-16,Biratnagar,Clothing,3319.96,1,29,eSewa,3.8,3319.96,January,1,Tuesday,25-34,Standard
2033,2024-11-05,Pokhara,Clothing,3789.96,1,37,eSewa,3.0,3789.96,November,11,Tuesday,35-44,Standard
2034,2024-05-02,Chitwan,Electronics,4158.09,1,26,Cash on Delivery,4.5,4158.09,May,5,Thursday,25-34,Standard
2035,2024-06-28,Bhaktapur,Clothing,3025.18,1,28,Bank Transfer,3.6,3025.18,June,6,Friday,25-34,Standard
2036,2024-05-04,Bhaktapur,Books,1331.62,2,18,Bank Transfer,5.0,2663.24,May,5,Saturday,16-24,Standard
2037,2024-07-05,Kathmandu,Clothing,1014.97,1,32,Cash on Delivery,2.8,1014.97,July,7,Friday,25-34,Budget
2038,2024-06-28,Pokhara,Groceries,2363.25,2,36,eSewa,5.0,4726.5,June,6,Friday,35-44,Standard
2039,2024-06-23,Kathmandu,Electronics,16559.8675,1,43,eSewa,5.0,16559.8675,June,6,Sunday,35-44,Enterprise
2040,2024-05-13,Chitwan,Groceries,816.28,1,26,eSewa,3.9,816.28,May,5,Monday,25-34,Budget
2041,2024-11-07,Chitwan,Electronics,2604.19,1,17,eSewa,4.2,2604.19,November,11,Thursday,16-24,Standard
2042,2024-09-29,Bhaktapur,Home & Kitchen,5980.42,2,27,Khalti,3.8,11960.84,September,9,Sunday,25-34,Enterprise
2043,2024-09-23,Bhaktapur,Beauty,1371.46,1,28,Cash on Delivery,4.1,1371.46,September,9,Monday,25-34,Budget
2044,2024-02-03,Biratnagar,Electronics,9804.43,1,22,eSewa,5.0,9804.43,February,2,Saturday,16-24,Premium
2045,2024-10-24,Chitwan,Groceries,852.08,1,25,eSewa,4.4,852.08,October,10,Thursday,25-34,Budget
2046,2024-02-28,Kathmandu,Electronics,12174.98,1,36,eSewa,5.0,12174.98,February,2,Wednesday,35-44,Enterprise
2047,2024-09-12,Kathmandu,Beauty,2249.01,1,46,Cash on Delivery,4.4,2249.01,September,9,Thursday,45-54,Standard
2048,2024-04-23,Lalitpur,Home & Kitchen,1497.97,1,26,Cash on Delivery,5.0,1497.97,April,4,Tuesday,25-34,Budget
2049,2024-10-17,Biratnagar,Groceries,618.73,1,39,eSewa,3.9,618.73,October,10,Thursday,35-44,Budget
2050,2024-05-05,Kathmandu,Electronics,16559.8675,1,18,Khalti,5.0,16559.8675,May,5,Sunday,16-24,Enterprise
2051,2024-01-29,Lalitpur,Home & Kitchen,5663.15,1,45,Khalti,4.2,5663.15,January,1,Monday,45-54,Premium
2052,2024-09-21,Kathmandu,Electronics,16559.8675,1,30,Cash on Delivery,4.6,16559.8675,September,9,Saturday,25-34,Enterprise
2053,2024-01-13,Biratnagar,Beauty,1932.72,1,16,Cash on Delivery,2.7,1932.72,January,1,Saturday,16-24,Budget
2054,2024-12-20,Chitwan,Beauty,2227.23,2,21,eSewa,4.6,4454.46,December,12,Friday,16-24,Standard
2055,2024-02-16,Kathmandu,Clothing,1665.66,2,43,Bank Transfer,4.5,3331.32,February,2,Friday,35-44,Standard
2056,2024-03-22,Lalitpur,Groceries,1320.49,1,28,eSewa,4.6,1320.49,March,3,Friday,25-34,Budget
2057,2024-10-06,Kathmandu,Clothing,4359.94,1,23,Cash on Delivery,4.0,4359.94,October,10,Sunday,16-24,Standard
2058,2024-03-02,Kathmandu,Home & Kitchen,8732.44,3,20,Khalti,3.9,26197.32,March,3,Saturday,16-24,Enterprise
2059,2024-01-17,Pokhara,Beauty,2011.09,3,35,Khalti,4.5,6033.2699999999995,January,1,Wednesday,35-44,Premium
2060,2024-01-31,Kathmandu,Groceries,164.02,1,35,eSewa,4.4,164.02,January,1,Wednesday,35-44,Budget
2061,2024-11-24,Pokhara,Beauty,3371.12,1,35,eSewa,4.5,3371.12,November,11,Sunday,35-44,Standard
2062,2024-12-10,Chitwan,Electronics,16559.8675,1,26,eSewa,4.9,16559.8675,December,12,Tuesday,25-34,Enterprise
2063,2024-06-14,Chitwan,Beauty,2213.35,2,28,eSewa,5.0,4426.7,June,6,Friday,25-34,Standard
2064,2024-07-25,Lalitpur,Beauty,1917.02,1,16,eSewa,3.9,1917.02,July,7,Thursday,16-24,Budget
2065,2024-03-17,Kathmandu,Groceries,485.45,1,38,eSewa,4.4,485.45,March,3,Sunday,35-44,Budget
2066,2024-03-17,Lalitpur,Home & Kitchen,10325.74,2,31,eSewa,3.5,20651.48,March,3,Sunday,25-34,Enterprise
2067,2024-04-21,Bhaktapur,Groceries,1891.01,1,18,Cash on Delivery,5.0,1891.01,April,4,Sunday,16-24,Budget
2068,2024-02-14,Biratnagar,Beauty,2146.43,3,39,Cash on Delivery,3.7,6439.289999999999,February,2,Wednesday,35-44,Premium
2069,2024-02-07,Pokhara,Beauty,1193.57,1,36,Bank Transfer,4.7,1193.57,February,2,Wednesday,35-44,Budget
2070,2024-05-10,Pokhara,Home & Kitchen,5318.26,1,50,Bank Transfer,3.7,5318.26,May,5,Friday,45-54,Premium
2071,2024-02-20,Bhaktapur,Books,564.95,1,16,eSewa,4.0,564.95,February,2,Tuesday,16-24,Budget
2072,2024-08-26,Kathmandu,Home & Kitchen,1114.31,1,30,Khalti,4.3,1114.31,August,8,Monday,25-34,Budget
2073,2024-05-21,Kathmandu,Electronics,16559.8675,2,34,Khalti,4.1,33119.735,May,5,Tuesday,25-34,Enterprise
2074,2024-02-25,Bhaktapur,Groceries,1159.71,3,34,eSewa,3.8,3479.13,February,2,Sunday,25-34,Standard
2075,2024-06-30,Biratnagar,Beauty,3860.09,3,37,eSewa,1.9,11580.27,June,6,Sunday,35-44,Enterprise
2076,2024-09-28,Pokhara,Books,467.61,1,30,Cash on Delivery,4.0,467.61,September,9,Saturday,25-34,Budget
2077,2024-10-29,Pokhara,Clothing,2851.58,2,21,Khalti,4.1,5703.16,October,10,Tuesday,16-24,Premium
2078,2024-11-22,Bhaktapur,Home & Kitchen,11032.33,2,26,eSewa,4.7,22064.66,November,11,Friday,25-34,Enterprise
2079,2024-09-15,Pokhara,Beauty,815.4,1,19,Bank Transfer,3.3,815.4,September,9,Sunday,16-24,Budget
2080,2024-09-29,Lalitpur,Beauty,2856.16,2,27,eSewa,4.5,5712.32,September,9,Sunday,25-34,Premium
2081,2024-02-08,Kathmandu,Clothing,2534.4,2,29,Cash on Delivery,4.7,5068.8,February,2,Thursday,25-34,Premium
2082,2024-02-06,Pokhara,Groceries,1273.92,2,26,Khalti,4.1,2547.84,February,2,Tuesday,25-34,Standard
2083,2024-01-25,Chitwan,Home & Kitchen,6361.79,1,30,Cash on Delivery,3.8,6361.79,January,1,Thursday,25-34,Premium
2084,2024-11-19,Chitwan,Electronics,11250.04,1,37,Cash on Delivery,5.0,11250.04,November,11,Tuesday,35-44,Enterprise
